index,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,comment_box,verify_relationship,verify_relationship:confidence,orig__golden,chemical_id,chemical_name,disease_id,disease_name,form_sentence,original_job_id,pmid,relation_pair_id,sentence_id,uniq_id,verify_relationship_gold,verify_relationship_gold_reason
1447,770956821,False,finalized,5,8/15/15 1:33,"



",no_relation,1.0,,D000583,"<span class=""chemical"">amikacin</span>",D009503,"<span class=""disease"">neutropenia</span>","Following comparison of the 14 cases with 41 controls matched for age (+/- 4 years) and cohabitation on the oncology unit, risk factors for colonisation with VRE included duration of <span class=""disease"">neutropenia</span>, (OR, 3.72; 95% CI, 1.0-13.1), and antibiotic therapy, (OR, 4.07; 95% CI, 1.08-15.3), the number of antibiotic agents received, (OR, 8.4; 95% CI, 1.34-34.3) and the duration of therapy with <span class=""chemical"">amikacin</span>, (OR, 10.7; 95% CI, 1.4-81.5), ceftazidime, (OR, 11.5; 95% CI, 2.2 59.9) or teicoplanin, (OR, 12.3; 95% CI, 2.25-67.4).",,9461358,9461358_D000583_D009503,9461358_7,bcv_sentence_task_befree_894,,
1448,770956822,False,finalized,5,8/14/15 20:47,"



",no_relation,0.8197,,D002442,"<span class=""chemical"">ceftazidime</span>",D009503,"<span class=""disease"">neutropenia</span>","Following comparison of the 14 cases with 41 controls matched for age (+/- 4 years) and cohabitation on the oncology unit, risk factors for colonisation with VRE included duration of <span class=""disease"">neutropenia</span>, (OR, 3.72; 95% CI, 1.0-13.1), and antibiotic therapy, (OR, 4.07; 95% CI, 1.08-15.3), the number of antibiotic agents received, (OR, 8.4; 95% CI, 1.34-34.3) and the duration of therapy with amikacin, (OR, 10.7; 95% CI, 1.4-81.5), <span class=""chemical"">ceftazidime</span>, (OR, 11.5; 95% CI, 2.2 59.9) or teicoplanin, (OR, 12.3; 95% CI, 2.25-67.4).",,9461358,9461358_D002442_D009503,9461358_7,bcv_sentence_task_befree_895,,
1449,770956823,False,finalized,5,8/14/15 20:41,"



",no_relation,0.805,,D000583,"<span class=""chemical"">amikacin</span>",D009503,"<span class=""disease"">neutropenia</span>","Risk factors for VRE colonization in paediatric oncology patients included duration of <span class=""disease"">neutropenia</span>, duration of any antibiotic therapy, exposure to ceftazidime, <span class=""chemical"">amikacin</span> or teicoplanin and the number of antibiotics used.",,9461358,9461358_D000583_D009503,9461358_10,bcv_sentence_task_befree_896,,
1450,770956824,False,finalized,5,8/15/15 1:24,"



",no_relation,1.0,,D017334,"<span class=""chemical"">teicoplanin</span>",D009503,"<span class=""disease"">neutropenia</span>","Risk factors for VRE colonization in paediatric oncology patients included duration of <span class=""disease"">neutropenia</span>, duration of any antibiotic therapy, exposure to ceftazidime, amikacin or <span class=""chemical"">teicoplanin</span> and the number of antibiotics used.",,9461358,9461358_D017334_D009503,9461358_10,bcv_sentence_task_befree_897,,
1451,770956825,False,finalized,5,8/15/15 0:26,"



",no_relation,0.8108,,D002442,"<span class=""chemical"">ceftazidime</span>",D009503,"<span class=""disease"">neutropenia</span>","Risk factors for VRE colonization in paediatric oncology patients included duration of <span class=""disease"">neutropenia</span>, duration of any antibiotic therapy, exposure to <span class=""chemical"">ceftazidime</span>, amikacin or teicoplanin and the number of antibiotics used.",,9461358,9461358_D002442_D009503,9461358_10,bcv_sentence_task_befree_898,,
1452,770956826,False,finalized,5,8/15/15 0:29,"



",yes_direct,0.8139,,D000431,"<span class=""chemical"">alcohol</span>",D015356,"<span class=""disease"">septal branch occlusion</span>","As an alternative nonsurgical procedure for reducing the left ventricular outflow tract (LVOT) gradient, PTSMA by <span class=""chemical"">alcohol</span>-induced <span class=""disease"">septal branch occlusion</span> was introduced.",,9462563,9462563_D000431_D015356,9462563_3,bcv_sentence_task_befree_899,,
1453,770956827,False,finalized,5,8/14/15 22:05,"



",no_relation,1.0,,D003401,"<span class=""chemical"">creatine</span>",D017566,"<span class=""disease"">angina</span>","All patients had <span class=""disease"">angina</span> pectoris for 24 h. The maximal <span class=""chemical"">creatine</span> kinase increase was 780 +/- 436 U/liter (range 305 to 1,810) after 11.1 +/- 6.0 h (range 4 to 24).",,9462563,9462563_D003401_D017566,9462563_8,bcv_sentence_task_befree_900,,
1454,770956828,False,finalized,5,8/15/15 2:03,"



",no_relation,1.0,,D005045,"<span class=""chemical"">etomidate</span>",D055090,"<span class=""disease"">trachea</span>","The effect of propofol and <span class=""chemical"">etomidate</span> was also studied on both [Ca2+]i increase measured by microspectrofluorimetry in isolated myocytes and isometric contraction in the rat <span class=""disease"">trachea</span>.",,9477050,9477050_D005045_D055090,9477050_4,bcv_sentence_task_befree_901,,
1455,770956829,False,finalized,5,8/14/15 22:02,"



",no_relation,1.0,,D015742,"<span class=""chemical"">propofol</span>",D055090,"<span class=""disease"">trachea</span>","The effect of <span class=""chemical"">propofol</span> and etomidate was also studied on both [Ca2+]i increase measured by microspectrofluorimetry in isolated myocytes and isometric contraction in the rat <span class=""disease"">trachea</span>.",,9477050,9477050_D015742_D055090,9477050_4,bcv_sentence_task_befree_902,,
1456,770956830,False,finalized,5,8/15/15 1:40,"



",no_relation,1.0,,D015742,"<span class=""chemical"">propofol</span>",D013224,"<span class=""disease"">asthmatic</span>","Whereas thiopental contracts human isolated bronchi, <span class=""chemical"">propofol</span> and etomidate reduce histamine-induced contraction in human isolated airway smooth muscle that were either not sensitized or passively sensitized with <span class=""disease"">asthmatic</span> serum.",,9477050,9477050_D015742_D013224,9477050_10,bcv_sentence_task_befree_903,,
1457,770956831,False,finalized,5,8/15/15 0:34,"



",no_relation,1.0,,D013874,"<span class=""chemical"">thiopental</span>",D013224,"<span class=""disease"">asthmatic</span>","Whereas <span class=""chemical"">thiopental</span> contracts human isolated bronchi, propofol and etomidate reduce histamine-induced contraction in human isolated airway smooth muscle that were either not sensitized or passively sensitized with <span class=""disease"">asthmatic</span> serum.",,9477050,9477050_D013874_D013224,9477050_10,bcv_sentence_task_befree_904,,
1458,770956832,False,finalized,5,8/14/15 20:42,"



",no_relation,0.6129,,D006632,"<span class=""chemical"">histamine</span>",D013224,"<span class=""disease"">asthmatic</span>","Whereas thiopental contracts human isolated bronchi, propofol and etomidate reduce <span class=""chemical"">histamine</span>-induced contraction in human isolated airway smooth muscle that were either not sensitized or passively sensitized with <span class=""disease"">asthmatic</span> serum.",,9477050,9477050_D006632_D013224,9477050_10,bcv_sentence_task_befree_905,,
1459,770956833,False,finalized,5,8/15/15 1:15,"



",no_relation,1.0,,D005045,"<span class=""chemical"">etomidate</span>",D013224,"<span class=""disease"">asthmatic</span>","Whereas thiopental contracts human isolated bronchi, propofol and <span class=""chemical"">etomidate</span> reduce histamine-induced contraction in human isolated airway smooth muscle that were either not sensitized or passively sensitized with <span class=""disease"">asthmatic</span> serum.",,9477050,9477050_D005045_D013224,9477050_10,bcv_sentence_task_befree_906,,
1460,770956834,False,finalized,5,8/14/15 21:51,"



",yes_direct,1.0,,C010745,"<span class=""chemical"">maltitol</span>",D005414,"<span class=""disease"">flatulence</span>","Relative to ingestion of sucrose, 30 g <span class=""chemical"">maltitol</span> caused no significant difference in symptoms, but 40 g resulted in more mild borborygmi (P < 0.05) and mild <span class=""disease"">flatulence</span> (P < 0.01) but not moderate or severe symptoms.",,9482768,9482768_C010745_D005414,9482768_6,bcv_sentence_task_befree_907,,
1461,770956835,False,finalized,5,8/15/15 0:48,"



",no_relation,0.5922,,D013395,"<span class=""chemical"">sucrose</span>",D005414,"<span class=""disease"">flatulence</span>","Relative to ingestion of <span class=""chemical"">sucrose</span>, 30 g maltitol caused no significant difference in symptoms, but 40 g resulted in more mild borborygmi (P < 0.05) and mild <span class=""disease"">flatulence</span> (P < 0.01) but not moderate or severe symptoms.",,9482768,9482768_D013395_D005414,9482768_6,bcv_sentence_task_befree_908,,
1462,770956836,False,finalized,5,8/15/15 1:43,"



",no_relation,1.0,,D013256,"<span class=""chemical"">Steroid</span>",D009135,"<span class=""disease"">myopathy</span>","<span class=""chemical"">Steroid</span>-responsive <span class=""disease"">myopathy</span> with deficient chondroitin sulfate C in skeletal muscle connective tissue.",,9484390,9484390_D013256_D009135,9484390_0,bcv_sentence_task_befree_909,,
1463,770956837,False,finalized,5,8/15/15 0:15,"



",no_relation,0.7888,,D002809,"<span class=""chemical"">chondroitin sulfate C</span>",D009135,"<span class=""disease"">myopathy</span>","Steroid-responsive <span class=""disease"">myopathy</span> with deficient <span class=""chemical"">chondroitin sulfate C</span> in skeletal muscle connective tissue.",,9484390,9484390_D002809_D009135,9484390_0,bcv_sentence_task_befree_910,,
1464,770956838,False,finalized,5,8/15/15 1:31,"



",no_relation,1.0,,D002809,"<span class=""chemical"">chondroitin sulfate</span>",D001284,"<span class=""disease"">atrophy</span>","A muscle biopsy showed only a moderate degree of type 2 <span class=""disease"">atrophy</span>, but immunocytochemistry showed absence of <span class=""chemical"">chondroitin sulfate</span> C glycosaminoglycan in the endomysium.",,9484390,9484390_D002809_D001284,9484390_2,bcv_sentence_task_befree_911,,
1465,770956839,False,finalized,5,8/15/15 2:18,"



",no_relation,0.6,,D004128,"<span class=""chemical"">N-nitrosodimethylamine</span>",D004487,"<span class=""disease"">cytotoxicity</span>","Heterologous expression of rat P450 2E1 in a mammalian cell line: in situ metabolism and <span class=""disease"">cytotoxicity</span> of <span class=""chemical"">N-nitrosodimethylamine</span>.",,9498284,9498284_D004128_D004487,9498284_0,bcv_sentence_task_befree_912,,
1466,770956840,False,finalized,5,8/14/15 21:24,"



",no_relation,1.0,,C010238,"<span class=""chemical"">4-methylpyrazole</span>",D064420,"<span class=""disease"">toxicity</span>","Inhibitors of P450 2E1 activity such as ethanol, <span class=""chemical"">4-methylpyrazole</span>, and isoniazid caused a 90% decrease in the methylation of cellular macromolecules and also completely protected the cells against NDMA-mediated <span class=""disease"">toxicity</span>.",,9498284,9498284_C010238_D064420,9498284_7,bcv_sentence_task_befree_913,,
1467,770956841,False,finalized,5,8/14/15 20:51,"



",no_relation,1.0,,D000431,"<span class=""chemical"">ethanol</span>",D064420,"<span class=""disease"">toxicity</span>","Inhibitors of P450 2E1 activity such as <span class=""chemical"">ethanol</span>, 4-methylpyrazole, and isoniazid caused a 90% decrease in the methylation of cellular macromolecules and also completely protected the cells against NDMA-mediated <span class=""disease"">toxicity</span>.",,9498284,9498284_D000431_D064420,9498284_7,bcv_sentence_task_befree_914,,
1468,770956842,False,finalized,5,8/14/15 22:02,"



",no_relation,1.0,,D007538,"<span class=""chemical"">isoniazid</span>",D064420,"<span class=""disease"">toxicity</span>","Inhibitors of P450 2E1 activity such as ethanol, 4-methylpyrazole, and <span class=""chemical"">isoniazid</span> caused a 90% decrease in the methylation of cellular macromolecules and also completely protected the cells against NDMA-mediated <span class=""disease"">toxicity</span>.",,9498284,9498284_D007538_D064420,9498284_7,bcv_sentence_task_befree_915,,
1469,770956843,False,finalized,5,8/14/15 20:51,"



",yes_direct,0.5884,,D004128,"<span class=""chemical"">NDMA</span>",D064420,"<span class=""disease"">toxicity</span>","Inhibitors of P450 2E1 activity such as ethanol, 4-methylpyrazole, and isoniazid caused a 90% decrease in the methylation of cellular macromolecules and also completely protected the cells against <span class=""chemical"">NDMA</span>-mediated <span class=""disease"">toxicity</span>.",,9498284,9498284_D004128_D064420,9498284_7,bcv_sentence_task_befree_916,,
1470,770956844,False,finalized,5,8/15/15 0:50,"



",no_relation,1.0,,C029217,"<span class=""chemical"">N-t-butyl-alpha-phenylnitrone</span>",D004487,"<span class=""disease"">cytotoxicity</span>","The <span class=""disease"">cytotoxicity</span> due to exposure to NDMA was partially inhibited by antioxidants such as N-acetylcysteine, ascorbic acid, butylated hydroxyanisole and <span class=""chemical"">N-t-butyl-alpha-phenylnitrone</span> but was not potentiated upon glutathione depletion.",,9498284,9498284_C029217_D004487,9498284_8,bcv_sentence_task_befree_917,,
