id,zipcode,lot-len,lot-width,lot-area,house-area,garden-size,balcony,x-coor,y-coor,buildyear,bathrooms,taxvalue,retailvalue,energy-eff,monument
742027,3525,11.1,9.9,109.9,178.2,10.9,1,2112,5506,1968,1,801000,1009000,0,1
742041,3525,12.2,9.7,118.3,174.6,31,1,2215,5517,1977,1,793000,1005000,0,0
742076,3525,13.5,8.5,114.8,191.25,21.3,2,2353,5509,1967,1,857000,1071000,0,1
742154,3800,17.6,10.9,191.8,196.2,71.9,2,2760,5502,1970,2,938000,1117000,1,1
742157,3800,17.6,10.9,191.8,245.25,61,1,2755,5505,1967,2,1134000,1334000,1,1
742175,3800,18.6,10.6,197.2,190.8,101.8,1,2857,5515,1968,2,921000,1066000,1,1
742184,3800,19.2,8.2,157.4,147.6,75.4,2,2918,5510,1969,1,716000,815000,0,1
742267,3525,13.2,10.8,142.6,243,45.4,2,2319,5551,1973,2,1086000,1345000,1,1
742672,3525,13.7,10.1,138.4,227.25,27.3,1,2368,5667,1989,2,1020000,1220000,1,1
742779,3500,18.6,10,186,135,76,1,2860,5666,1981,2,689000,781000,1,0
742906,3500,15.1,8.1,122.3,145.8,49.4,2,2514,5710,1990,1,681000,804000,0,0
743379,3500,18.6,7.8,145.1,175.5,59.3,1,2864,5815,2003,1,818000,872000,0,0
743407,3525,10.2,8,81.6,108,9.6,0,2015,5860,2008,1,497000,566000,1,0
743584,3500,19.2,8,153.6,180,81.6,1,2919,5856,2000,2,843000,877000,1,0
743694,3525,14.7,6.8,100,122.4,25.2,2,2466,5904,2009,2,570000,636000,1,0
743745,3500,17.1,8.3,141.9,186.75,50.6,2,2707,5906,2006,2,861000,923000,1,0
743764,3500,18.2,8.4,152.9,189,60.5,1,2816,5917,2012,1,878000,920000,1,0
750075,3528,13.7,6.7,91.8,150.75,31.5,2,2366,5015,1928,1,676000,907000,0,1
750415,3528,10.5,5.3,55.7,119.25,5.3,0,2051,5103,1932,1,522000,694000,0,1
750554,3800,17.6,6.2,109.1,139.5,53.3,1,2761,5110,1930,2,645000,790000,1,1
750655,3528,12.6,5.8,73.1,130.5,15.1,2,2256,5168,1936,2,580000,794000,1,1
751197,3800,19.6,6.5,127.4,117,68.9,2,2955,5252,1948,1,570000,663000,0,1
751951,3800,17.6,9.3,163.7,125.55,61.4,1,2760,5467,1968,2,633000,774000,1,1
752012,3525,10.6,10.9,115.5,147.15,10.9,2,2060,5514,1972,1,681000,867000,0,0
752463,3525,13.1,10.5,137.6,236.25,43.1,1,2313,5600,1976,2,1055000,1288000,1,1
752563,3500,18.1,9.2,166.5,207,65.3,2,2808,5617,1985,1,961000,1091000,0,1
752682,3525,14.1,9.8,138.2,132.3,50,1,2411,5655,1986,1,640000,791000,0,0
753284,3525,14.1,8.1,114.2,145.8,25.1,1,2409,5800,2003,1,675000,782000,0,0
753744,3500,17.1,6.5,111.2,146.25,46.2,2,2706,5905,2009,2,674000,723000,1,0
753790,3500,19.7,6.5,128.1,146.25,69.6,1,2968,5906,2011,2,687000,697000,1,0
753933,3500,16.5,7.7,127.1,138.6,34.7,1,2650,5950,2011,1,656000,706000,1,0
760128,3800,16.1,7,112.7,157.5,28.7,1,2614,5001,1920,1,720000,914000,0,1
760223,3528,11.1,5.3,58.8,95.4,5.3,0,2114,5050,1927,1,429000,589000,0,1
760362,3800,18,6.9,124.2,124.2,55.2,1,2804,5051,1932,1,596000,731000,0,1
760512,3800,15.6,6.9,107.6,124.2,38.6,2,2562,5110,1932,2,583000,765000,1,1
760770,3800,18.6,5.7,106,102.6,37.6,1,2857,5159,1944,1,495000,598000,0,1
761083,3528,14.1,6.2,87.4,111.6,31.6,1,2411,5265,1948,1,516000,691000,0,1
761220,3528,11.1,6.9,76.6,155.25,6.9,0,2110,5310,1953,2,682000,892000,1,1
761248,3528,12.1,10.4,125.8,234,10.4,1,2206,5314,1956,1,1037000,1368000,0,1
761495,3528,14.7,9.8,144.1,132.3,36.3,1,2466,5356,1957,2,644000,861000,1,1
761656,3528,12.6,10,126,225,10,1,2264,5410,1963,1,1001000,1288000,0,1
761752,3800,17.6,10.7,188.3,144.45,59.9,2,2763,5418,1961,2,728000,898000,1,1
761865,3528,13,8.7,113.1,195.75,8.7,0,2302,5453,1970,1,873000,1111000,0,1
762004,3525,10.2,9.7,98.9,174.6,9.7,0,2018,5504,1973,2,778000,967000,1,0
762233,3525,11.7,9.1,106.5,204.75,9.1,0,2167,5553,1979,2,904000,1116000,1,0
762594,3800,19.5,9.7,189.2,218.25,92.2,2,2954,5609,1982,2,1024000,1121000,1,1
762969,3500,18.1,7.8,141.2,140.4,71,1,2811,5707,1994,1,675000,756000,0,0
763272,3525,13.7,7.5,102.8,101.25,12.8,2,2367,5805,2001,1,487000,574000,0,0
763784,3500,19.1,8.3,158.5,186.75,67.2,1,2914,5907,2012,1,874000,897000,1,0
763825,3525,11,7.5,82.5,135,7.5,0,2100,5965,2013,1,606000,664000,1,0
770188,3800,19,5.3,100.7,71.55,53,1,2902,5001,1930,1,367000,444000,1,1
770381,3800,19.1,5.5,105.1,123.75,44.6,1,2909,5050,1932,1,579000,679000,0,1
770472,3528,13.6,5.9,80.2,132.75,21.2,2,2358,5111,1935,2,595000,804000,1,1
770512,3800,15.5,5.6,86.8,126,30.8,1,2552,5118,1934,1,573000,741000,0,1
771022,3528,11.1,5.6,62.2,75.6,5.6,0,2107,5258,1948,1,352000,485000,1,0
771062,3528,13,6.7,87.1,90.45,26.8,1,2302,5268,1949,1,431000,601000,1,0
771075,3528,13.5,5.4,72.9,121.5,18.9,1,2353,5262,1951,2,544000,722000,1,0
771397,3800,19.5,6.5,126.8,117,55.3,1,2952,5309,1953,1,569000,660000,0,1
771560,3800,18.1,8.2,148.4,110.7,50,2,2813,5369,1956,1,562000,688000,0,1
771629,3528,11.2,10.1,113.1,227.25,12.1,1,2116,5410,1966,1,999000,1276000,0,1
771692,3528,14.6,10.3,150.4,185.4,57.7,2,2456,5411,1967,1,862000,1111000,0,1
771985,3800,19.1,9.9,189.1,133.65,100,2,2911,5466,1967,1,686000,802000,0,1
772505,3500,15.1,8.2,123.8,184.5,41.8,1,2506,5612,1983,2,837000,1005000,1,0
772540,3500,17.1,9.2,157.3,207,56.1,1,2710,5617,1984,2,954000,1106000,1,1
772554,3800,17.7,8.3,146.9,186.75,72.2,2,2767,5601,1983,2,865000,994000,1,1
772695,3525,14.5,10.9,158.1,147.15,27.3,1,2451,5654,1983,1,715000,881000,0,0
772886,3525,14.1,7.9,111.4,106.65,24.5,2,2414,5716,1991,1,516000,625000,0,0
772912,3500,15.5,10.6,164.3,238.5,58.3,2,2553,5710,1988,1,1085000,1261000,0,1
773313,3500,15.6,7.4,115.4,166.5,41.4,1,2560,5802,1998,2,758000,858000,1,0
773351,3500,17.5,7.6,133,171,64.6,2,2753,5808,1998,1,790000,865000,0,0
773596,3500,19.6,7.3,143.1,131.4,77.4,1,2960,5861,1998,2,640000,661000,1,0
773641,3525,12.1,7.6,92,136.8,16,2,2210,5910,2007,2,621000,696000,1,0
773833,3525,11.6,7.3,84.7,164.25,19,2,2164,5956,2013,2,725000,794000,1,0
773840,3525,12.2,7.3,89.1,98.55,8.8,0,2218,5965,2017,1,465000,518000,1,0
773859,3525,12.6,8.4,105.8,113.4,30.2,2,2263,5964,2018,1,538000,600000,1,0
780434,3528,11.5,5.8,66.7,130.5,8.7,0,2154,5109,1940,1,575000,790000,0,1
780757,3800,17.6,6.1,107.4,82.35,52.5,1,2755,5158,1941,1,415000,529000,1,1
780901,3800,15.1,7,105.7,126,42.7,1,2514,5219,1949,1,589000,776000,0,1
781163,3800,18.1,6.7,121.3,150.75,54.3,1,2807,5265,1946,1,700000,840000,0,1
781246,3528,12.2,5.2,63.4,93.6,16.6,1,2215,5303,1951,1,425000,572000,0,0
781419,3528,10.6,10.6,112.4,238.5,17,2,2062,5359,1959,2,1044000,1338000,1,1
782185,3800,19,10.6,201.4,190.8,74.2,1,2902,5512,1968,2,924000,1057000,1,1
782839,3525,11.7,10.9,127.5,196.2,29.4,2,2165,5705,1987,1,887000,1059000,0,0
782930,3500,16.6,8.2,136.1,184.5,54.1,1,2664,5705,1990,1,847000,969000,0,0
783110,3500,15.6,10.9,170,245.25,71.9,2,2557,5750,1989,2,1117000,1283000,1,1
783299,3525,14.5,8.2,118.9,147.6,28.7,2,2453,5802,1993,2,686000,792000,1,0
783700,3500,15.2,7.8,118.6,140.4,25,1,2519,5917,2005,1,656000,726000,0,0
783833,3525,11.6,6.8,78.9,91.8,17.7,1,2162,5957,2014,1,430000,480000,1,0
783971,3500,18.6,6.7,124.6,150.75,64.3,1,2860,5968,2015,1,703000,718000,1,0
790042,3528,12,5.5,66,123.75,5.5,0,2203,5009,1929,2,548000,746000,1,1
790052,3528,12.7,6.1,77.5,109.8,10.4,2,2269,5018,1922,1,501000,695000,0,1
790308,3800,15.1,6,90.6,81,24.6,1,2514,5052,1934,1,396000,540000,1,1
790426,3528,11.1,5.3,58.8,119.25,5.3,0,2112,5115,1932,1,524000,710000,0,1
790749,3800,17.2,5.1,87.7,68.85,26.5,1,2715,5156,1936,1,346000,445000,1,1
790827,3528,11.2,5.2,58.2,93.6,5.2,0,2115,5219,1943,1,421000,572000,0,0
790890,3528,14.7,5.1,75,114.75,29.1,2,2465,5209,1944,1,519000,681000,0,1
790973,3800,18.6,7,130.2,94.5,53.2,1,2864,5215,1948,1,482000,591000,0,1
791285,3528,14.1,6.1,86,137.25,25,1,2411,5304,1951,1,618000,806000,0,1
791416,3528,10.6,8.8,93.3,118.8,14.1,1,2058,5357,1959,1,550000,730000,0,0
791525,3800,16.2,8.6,139.3,116.1,61.9,2,2618,5363,1963,1,576000,745000,0,1
792279,3525,13.6,8.7,118.3,117.45,31.3,1,2361,5561,1980,1,564000,720000,0,0
792812,3525,10.6,7.6,80.6,136.8,7.6,0,2062,5712,1994,1,612000,722000,0,0
793551,3500,17.6,7.2,126.7,129.6,61.9,2,2761,5869,2002,1,620000,670000,0,0
793584,3500,19,8.5,161.5,153,85,1,2904,5867,2003,2,741000,776000,1,0
793688,3525,14,7.7,107.8,103.95,38.5,2,2401,5902,2012,1,502000,571000,1,0
793809,3525,10.1,7.9,79.8,106.65,7.9,0,2005,5963,2017,1,490000,539000,1,0
800254,3528,12.6,6.4,80.6,144,23,2,2259,5060,1927,2,640000,880000,1,1
800388,3800,19.2,5,96,90,41,1,2915,5065,1934,1,437000,518000,1,1
800394,3800,19.5,5.3,103.4,119.25,50.4,2,2950,5065,1935,1,560000,648000,0,1
800521,3800,16.1,6.3,101.4,85.05,38.4,1,2611,5108,1933,1,421000,560000,1,1
800557,3800,17.5,6.2,108.5,111.6,40.3,2,2753,5114,1933,1,533000,664000,0,1
800842,3528,12.1,6.1,73.8,82.35,12.8,1,2213,5215,1940,1,388000,550000,1,0
800992,3800,19.7,6.1,120.2,109.8,59.2,1,2965,5205,1941,1,535000,623000,0,1
801006,3528,10,7,70,126,7,0,2000,5266,1950,1,560000,732000,0,0
801082,3528,14.1,6.6,93.1,118.8,20.5,2,2412,5262,1954,1,550000,736000,0,0
801584,3800,19,8.5,161.5,114.75,59.5,1,2902,5367,1957,1,588000,701000,0,1
801596,3800,19.5,9.9,193.1,222.75,74.3,1,2950,5368,1958,1,1045000,1191000,0,1
801710,3800,15.6,9.9,154.4,133.65,65.3,2,2555,5401,1962,2,658000,856000,1,1
801900,3800,15.1,8.8,132.9,198,53.7,2,2505,5458,1967,1,898000,1120000,0,1
801942,3800,17.2,11,189.2,148.5,79.2,2,2716,5459,1969,2,745000,923000,1,1
801979,3800,18.6,10.8,200.9,145.8,103.7,2,2862,5451,1962,2,744000,886000,1,1
802305,3800,15.1,8.4,126.8,189,26,1,2514,5564,1972,2,857000,1041000,1,1
802331,3800,16.6,10.9,180.9,245.25,71.9,2,2664,5566,1979,2,1126000,1332000,1,1
802488,3525,14.1,10.4,146.6,234,21.8,2,2409,5616,1983,1,1053000,1275000,0,1
802599,3800,19.5,9,175.5,162,76.5,1,2950,5604,1975,1,788000,872000,0,1
802702,3500,15.2,9.7,147.4,218.25,50.4,2,2519,5664,1982,2,991000,1171000,1,1
802806,3525,10.2,9.8,100,176.4,9.8,0,2017,5716,1988,1,786000,922000,0,0
803170,3500,18.5,6.8,125.8,122.4,57.8,2,2850,5751,1997,1,590000,648000,0,0
803235,3525,11.6,7.6,88.2,171,7.6,0,2155,5816,1997,2,755000,863000,1,0
803481,3525,14.2,7.7,109.3,173.25,16.9,2,2416,5856,2003,1,780000,880000,0,0
803547,3500,17,6.8,115.6,91.8,47.6,1,2704,5866,2000,1,460000,509000,0,0
803813,3525,10.6,7.8,82.7,175.5,7.8,0,2060,5954,2011,2,768000,837000,1,0
803880,3525,14.2,7.2,102.2,129.6,23,2,2418,5957,2009,1,600000,660000,1,0
810000,3528,10,6.4,64,144,6.4,0,2002,5010,1931,1,627000,817000,0,1
810379,3800,18.5,5.9,109.2,132.75,44.3,2,2850,5062,1933,2,618000,738000,1,1
810517,3800,15.5,5.1,79.1,68.85,23,1,2554,5114,1931,1,339000,457000,1,1
811100,3800,15.1,6.6,99.7,148.5,40.3,1,2509,5258,1953,2,674000,871000,1,1
811300,3800,15.1,6.7,101.2,90.45,40.9,1,2511,5301,1950,1,443000,593000,1,0
811317,3800,15.7,6.7,105.2,150.75,24.8,1,2568,5318,1954,2,687000,870000,1,1
811353,3800,17.5,5.9,103.3,132.75,50.2,2,2754,5304,1952,1,614000,744000,0,1
811705,3800,15,9.7,145.5,218.25,48.5,2,2503,5407,1964,2,989000,1247000,1,1
812387,3800,19,8.8,167.2,118.8,79.2,1,2904,5551,1978,1,609000,701000,0,0
812528,3800,16.1,10.6,170.7,190.8,75.3,1,2613,5603,1977,1,900000,1079000,0,1
812649,3525,12.2,8.1,98.8,109.35,25.9,1,2218,5664,1988,1,516000,638000,0,0
812803,3525,10.2,7.8,79.6,105.3,7.8,0,2019,5710,1990,1,485000,579000,0,0
812835,3525,11.6,8.2,95.1,147.6,8.2,0,2156,5711,1990,1,666000,794000,0,0
813069,3525,13.1,6.9,90.4,124.2,14.5,1,2312,5751,1992,1,569000,672000,0,0
813365,3500,18.2,8.4,152.9,113.4,77.3,1,2818,5811,2001,1,576000,633000,0,0
813486,3525,14.2,6.7,95.1,150.75,14.7,2,2415,5863,2007,1,679000,764000,1,0
813687,3525,14.1,7.9,111.4,177.75,16.6,2,2405,5915,2012,2,800000,886000,1,0
813726,3500,16,8.2,131.2,184.5,41,1,2600,5911,2012,1,843000,918000,1,0
813908,3500,15,7.1,106.5,95.85,42.6,1,2503,5968,2013,1,469000,516000,1,0
820103,3800,15.1,6.4,96.6,86.4,19.8,1,2506,5019,1931,1,423000,576000,1,1
820140,3800,17.1,6.3,107.7,85.05,32.1,1,2712,5014,1927,1,426000,549000,1,1
820411,3528,10.6,6.3,66.8,85.05,6.3,0,2056,5103,1937,1,394000,545000,1,1
820722,3800,16.1,5.6,90.2,126,23,1,2607,5166,1943,2,576000,734000,1,1
821068,3528,13.1,5.2,68.1,93.6,5.7,0,2314,5253,1951,1,429000,583000,0,0
822019,3525,10.5,8,84,108,8,0,2053,5505,1970,1,499000,636000,0,0
822027,3525,11.2,9.2,103,165.6,11,1,2118,5509,1971,1,745000,939000,0,0
822201,3525,10.2,10.4,106.1,187.2,10.4,1,2017,5557,1972,2,834000,1023000,1,1
822281,3525,14,9.9,138.6,178.2,49.5,1,2400,5565,1976,1,824000,1026000,0,1
822313,3800,15.6,8.1,126.4,109.35,29.2,1,2563,5557,1976,1,539000,673000,0,0
822694,3525,14.6,8.1,118.3,145.8,29.2,1,2460,5668,1986,2,678000,815000,1,0
822708,3500,15.1,8.5,128.4,114.75,34.9,1,2512,5660,1985,1,562000,686000,0,0
822988,3500,19.1,7.4,141.3,99.9,74.7,1,2911,5716,1995,1,513000,565000,0,0
823158,3500,17.6,8,140.8,108,68.8,2,2758,5760,1998,1,545000,617000,0,0
823165,3500,18.1,7.1,128.5,95.85,57.5,1,2812,5754,1994,1,486000,545000,0,0
823454,3525,12.7,7.2,91.4,97.2,7.2,0,2266,5856,2008,1,462000,535000,1,0
823587,3500,19,6.8,129.2,122.4,54.4,2,2903,5855,2006,2,593000,623000,1,0
823820,3525,11,6.7,73.7,120.6,6.7,0,2103,5963,2018,2,541000,594000,1,0
823996,3500,19.5,7.9,154.1,106.65,67.2,2,2953,5963,2015,1,550000,553000,1,0
830137,3800,16.7,6,100.2,81,46.2,1,2668,5003,1926,1,404000,527000,1,1
830324,3800,16,5.9,94.4,132.75,29.5,1,2603,5063,1933,1,607000,774000,0,1
830439,3528,11.7,5.2,60.8,70.2,5.2,0,2165,5107,1930,1,329000,475000,1,1
830563,3800,18,5.2,93.6,70.2,36.4,1,2804,5108,1932,1,356000,446000,1,1
830763,3800,18.2,6.4,116.5,115.2,39.7,1,2819,5154,1940,1,554000,677000,0,1
831458,3528,12.6,10.5,132.3,189,27.3,1,2261,5351,1961,1,862000,1146000,0,1
831473,3528,13.6,10.5,142.8,189,27.3,2,2361,5352,1956,2,870000,1150000,1,1
831728,3800,16.1,9.9,159.4,222.75,60.4,1,2610,5419,1959,1,1019000,1256000,0,1
832290,3525,14.6,10.4,151.8,234,58.2,2,2456,5558,1977,2,1057000,1295000,1,1
832569,3800,18,9.2,165.6,165.6,73.6,2,2803,5601,1979,1,795000,916000,0,1
832645,3525,12,10.5,126,189,10.5,1,2202,5660,1981,2,857000,1039000,1,0
832667,3525,13,8.9,115.7,200.25,35.6,2,2303,5665,1984,1,894000,1071000,0,0
832971,3500,18.6,8.5,158.1,191.25,64.6,1,2864,5716,1994,2,891000,975000,1,0
833126,3500,16,6.6,105.6,89.1,39.6,1,2602,5769,1990,1,441000,514000,1,0
833226,3525,11.2,6.6,73.9,118.8,6.6,0,2119,5807,1993,1,534000,617000,0,0
833403,3525,10,6.7,67,90.45,6.7,0,2001,5861,2005,1,415000,471000,1,0
833947,3500,17.1,8.2,140.2,184.5,50,2,2710,5961,2013,2,850000,896000,1,0
833994,3500,19.6,6.7,131.3,120.6,50.9,1,2956,5954,2013,2,587000,590000,1,0
833999,3500,19.5,8.2,159.9,184.5,77.9,1,2950,5954,2017,1,866000,869000,1,0
840034,3528,11.6,6.9,80,93.15,6.9,0,2156,5011,1925,1,437000,618000,0,1
840204,3528,10.1,6.3,63.6,141.75,6.9,0,2014,5052,1933,1,618000,811000,0,1
840527,3800,16.1,5.4,86.9,121.5,22.1,2,2611,5112,1940,2,556000,708000,1,1
840684,3528,14.1,7,98.7,126,28.7,1,2409,5152,1937,1,583000,792000,0,1
841051,3528,12.6,6.8,85.7,91.8,6.8,0,2255,5268,1949,1,436000,608000,0,0
841269,3528,13.1,6.1,79.9,82.35,12.8,1,2313,5303,1953,1,393000,542000,1,0
841383,3800,19.1,6.2,118.4,111.6,56.4,2,2906,5300,1953,1,541000,637000,0,1
841482,3528,14,9.1,127.4,122.85,45.5,2,2403,5366,1960,1,593000,798000,0,1
841729,3800,16.1,10.3,165.8,231.75,42.2,1,2611,5403,1957,2,1060000,1311000,1,1
842140,3800,17.1,8.4,143.6,151.2,42.8,1,2705,5515,1970,1,720000,866000,0,1
842193,3800,19.6,10.1,198,136.35,97,1,2964,5500,1967,1,704000,803000,0,1
842426,3525,11,8.6,94.6,193.5,8.6,0,2102,5611,1985,1,850000,1026000,0,0
842430,3525,11.5,8.4,96.6,113.4,12.6,2,2150,5610,1985,1,531000,664000,0,0
842491,3525,14.5,8.1,117.5,109.35,36.5,1,2454,5607,1977,1,531000,664000,0,0
842513,3800,15.6,10.4,162.2,140.4,47.8,2,2564,5601,1981,2,691000,853000,1,0
842676,3525,13.7,9.7,132.9,130.95,35.9,2,2368,5657,1981,2,630000,780000,1,0
842867,3525,13.1,8.2,107.4,147.6,17.2,1,2307,5716,1987,1,676000,808000,0,0
842935,3500,16.7,7.1,118.6,159.75,40.5,2,2669,5707,1990,2,734000,838000,1,0
843318,3500,15.5,7,108.5,157.5,31.5,1,2552,5803,1996,1,717000,811000,0,0
843371,3500,18.6,8.4,156.2,113.4,80.6,1,2863,5809,2002,1,579000,629000,0,0
850533,3800,16.5,6.3,104,113.4,34.7,1,2651,5104,1931,1,537000,688000,0,1
850604,3528,10.1,5,50.5,112.5,5,0,2013,5151,1937,1,490000,643000,0,1
850678,3528,13.6,6.9,93.8,124.2,31.7,2,2360,5163,1945,2,572000,784000,1,1
850817,3528,10.5,6.9,72.5,155.25,10.4,1,2050,5215,1950,2,679000,894000,1,1
851153,3800,17.7,5.2,92,93.6,45.2,1,2767,5252,1950,1,448000,552000,0,0
851182,3800,19.2,5.6,107.5,100.8,40.3,1,2917,5262,1945,1,489000,576000,0,1
851332,3800,16.6,6.3,104.6,85.05,29,1,2661,5317,1952,1,424000,546000,1,0
851601,3528,10.1,8.5,85.9,191.25,9.4,0,2006,5411,1966,1,834000,1046000,0,1
851625,3528,11,9.5,104.5,213.75,19,2,2103,5403,1967,2,939000,1198000,1,1
851640,3528,12.1,9.9,119.8,178.2,9.9,0,2212,5404,1964,1,809000,1058000,0,1
851699,3528,14.6,9.3,135.8,167.4,52.1,2,2459,5416,1965,1,778000,1001000,0,1
851729,3800,16.1,10.5,169.1,236.25,43.1,2,2612,5418,1965,1,1080000,1332000,0,1
851800,3528,10.1,10.4,105,234,10.4,2,2014,5451,1968,1,1020000,1269000,0,1
851911,3800,15.5,10,155,135,35,2,2552,5452,1968,2,664000,854000,1,1
852570,3800,18.7,11,205.7,148.5,106.7,2,2867,5606,1983,2,759000,872000,1,1
852679,3525,13.6,9.3,126.5,167.4,24.2,2,2355,5665,1983,1,771000,935000,0,0
852720,3500,16.2,8.8,142.6,158.4,54.6,2,2618,5652,1979,2,748000,885000,1,0
852763,3500,18,10,180,180,60,1,2802,5650,1985,2,864000,984000,1,1
853045,3525,12.1,7.5,90.8,135,7.5,0,2206,5764,1996,1,613000,720000,0,0
853070,3525,13.5,7.1,95.9,159.75,17.8,2,2353,5750,1998,2,716000,836000,1,0
853600,3525,10.1,6.7,67.7,90.45,6.7,0,2009,5913,2004,1,416000,465000,1,0
853732,3500,16.6,8.3,137.8,112.05,46.5,1,2658,5917,2012,1,558000,613000,1,0
853811,3525,10.5,7.3,76.7,164.25,7.3,0,2054,5957,2015,1,718000,782000,1,0
860073,3528,13.6,5.5,74.8,123.75,25.3,1,2362,5009,1929,2,555000,744000,1,1
860424,3528,11.1,6.3,69.9,141.75,6.3,0,2109,5109,1935,2,623000,843000,1,1
860660,3528,13.2,6.5,85.8,117,14.3,1,2318,5163,1939,1,537000,741000,0,1
860859,3528,12.5,6.2,77.5,111.6,15.5,1,2253,5219,1946,1,508000,700000,0,1
861344,3800,17.2,8.4,144.5,189,52.1,2,2715,5304,1956,2,872000,1068000,1,1
861549,3800,17,9.5,161.5,213.75,57,1,2701,5358,1963,2,984000,1202000,1,1
861611,3528,10.6,8.2,86.9,147.6,8.2,0,2056,5417,1959,1,660000,845000,0,0
861684,3528,14.1,9,126.9,121.5,45.9,1,2406,5408,1966,1,588000,781000,0,0
861685,3528,14.2,10.6,150.5,238.5,33.9,2,2418,5402,1966,2,1074000,1372000,1,1
862214,3525,10.5,9.8,102.9,176.4,14.7,2,2053,5555,1976,2,788000,972000,1,0
862399,3800,19.6,8,156.8,144,76.8,1,2960,5559,1974,2,701000,781000,1,1
862582,3800,19.1,10.6,202.5,238.5,107.1,1,2905,5610,1979,1,1116000,1238000,0,1
862878,3525,13.7,10.8,148,243,40,1,2367,5716,1989,2,1090000,1286000,1,1
863142,3500,17.1,7.3,124.8,131.4,51.8,1,2712,5756,1991,1,625000,707000,0,0
863532,3500,16.6,7.3,121.2,164.25,40.9,1,2662,5856,2001,1,754000,827000,0,0
863556,3500,17.7,8.3,146.9,186.75,72.2,1,2766,5864,2003,2,865000,929000,1,0
863693,3525,14.6,6.9,100.7,93.15,31.7,1,2458,5905,2006,1,453000,513000,1,0
863814,3525,10.5,7.3,76.7,164.25,7.3,0,2051,5966,2014,1,718000,779000,1,0
870091,3528,14.6,5.3,77.4,71.55,13.8,1,2464,5005,1922,1,348000,478000,1,1
870275,3528,13.7,5.8,79.5,130.5,9.9,0,2369,5067,1931,1,586000,788000,0,1
870462,3528,13,5.3,68.9,71.55,15.9,1,2302,5108,1933,1,341000,488000,1,1
870490,3528,14.7,6.2,91.1,139.5,29.1,2,2466,5111,1938,1,631000,832000,0,1
870544,3800,17.1,5.5,94.1,123.75,44.6,2,2714,5107,1932,1,570000,707000,0,1
870637,3528,11.6,6.9,80,124.2,6.9,0,2158,5161,1943,2,561000,778000,1,1
870681,3528,14.2,6,85.2,108,31.2,2,2419,5165,1938,1,500000,677000,0,1
871005,3528,10,6.1,61,109.8,6.1,0,2004,5260,1953,1,488000,639000,0,0
871157,3800,17.6,6,105.6,135,33.6,1,2759,5255,1943,2,624000,760000,1,1
871505,3800,15.2,8.5,129.2,191.25,52.7,1,2518,5358,1962,2,868000,1103000,1,1
871642,3528,12.1,8.8,106.5,198,27.3,1,2211,5407,1963,1,877000,1129000,0,1
871861,3528,13.1,9,117.9,202.5,36.9,2,2309,5456,1966,1,904000,1149000,0,1
871992,3800,19.5,10,195,180,105,1,2951,5461,1962,1,876000,996000,0,1
872174,3800,18.5,8,148,180,60,1,2851,5500,1974,1,838000,963000,0,1
872559,3500,17.5,10.6,185.5,143.1,58.3,1,2754,5616,1977,2,721000,852000,1,1
872983,3500,19.1,8.4,160.4,189,68,2,2909,5700,1993,2,884000,960000,1,0
873048,3525,12.1,9.1,110.1,163.8,10,1,2207,5751,1988,1,743000,877000,0,0
873168,3500,18.1,6.7,121.3,120.6,61,1,2814,5761,1994,1,579000,639000,0,0
873397,3500,19.7,7,137.9,126,67.9,1,2969,5819,2003,2,614000,641000,1,0
873630,3525,11.5,7.4,85.1,99.9,11.1,1,2150,5915,2012,1,468000,529000,1,0
873947,3500,17,7.3,124.1,164.25,36.5,2,2702,5960,2007,2,756000,799000,1,0
873960,3500,18.1,8.4,152,151.2,51.2,2,2814,5956,2014,2,726000,756000,1,0
880183,3800,19.1,6.9,131.8,93.15,69.7,1,2908,5010,1930,1,478000,578000,0,1
880250,3528,12.5,5.9,73.8,106.2,20.7,1,2252,5057,1929,1,484000,677000,0,1
880290,3528,14.7,6.6,97,118.8,31,1,2466,5053,1935,1,553000,742000,0,1
880328,3800,16.1,5.1,82.1,91.8,36.2,1,2609,5051,1926,1,433000,561000,0,1
880613,3528,10.5,6.3,66.2,113.4,6.3,0,2050,5163,1942,1,507000,682000,0,1
881294,3528,14.5,5.1,74,68.85,17.9,1,2454,5308,1952,1,335000,452000,1,0
881390,3800,19.6,5.2,101.9,93.6,44.7,1,2960,5305,1948,1,456000,527000,0,1
881446,3528,12.2,8.1,98.8,109.35,17.8,2,2216,5354,1960,1,516000,702000,0,0
881668,3528,13.2,10.5,138.6,189,12.6,1,2319,5416,1958,2,867000,1130000,1,1
881817,3528,10.5,9.1,95.6,204.75,9.1,0,2054,5468,1965,2,895000,1117000,1,1
882041,3525,12.1,9.6,116.2,172.8,20.2,1,2206,5504,1970,1,784000,997000,0,1
882497,3525,14.6,9.7,141.6,174.6,25.2,1,2457,5612,1980,1,812000,993000,0,0
882574,3800,18.6,10.8,200.9,243,103.7,1,2863,5616,1980,1,1133000,1268000,0,1
882672,3525,13.5,9.3,125.6,125.55,32.6,2,2353,5662,1988,2,603000,745000,1,0
882677,3525,13.6,9,122.4,202.5,23.4,1,2362,5662,1981,2,908000,1088000,1,1
882688,3525,14,10.6,148.4,190.8,42.4,1,2400,5662,1982,2,882000,1068000,1,1
883026,3525,11,8.4,92.4,151.2,8.4,0,2101,5755,1994,1,679000,795000,0,0
